Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 10, smart agent 1, -15.18, -0.40, 0.96
door 5, smart agent 1, -13.74, -0.40, 1.44
door 5, smart agent 1, -13.74, -0.40, 1.66
door 5, smart agent 1, -13.74, -0.40, 2.72
door 5, smart agent 1, -13.74, -0.40, 2.94
door 5, smart agent 1, -13.74, -0.40, 3.16
door 5, smart agent 1, -13.74, -0.40, 3.38
module node 13, smart agent 1, -18.18, 2.60, 5.88
door 8, smart agent 1, -18.18, 4.04, 6.36
door 8, smart agent 1, -18.18, 4.04, 6.58
door 8, smart agent 1, -18.18, 4.04, 7.74
module node 13, smart agent 1, -18.18, 2.60, 8.46
module node 12, smart agent 1, -21.18, -0.40, 9.92
door 7, smart agent 1, -22.62, -0.40, 10.38
door 7, smart agent 1, -22.62, -0.40, 10.60
door 7, smart agent 1, -22.62, -0.40, 11.56
door 7, smart agent 1, -22.62, -0.40, 11.78
door 7, smart agent 1, -22.62, -0.40, 12.00
door 7, smart agent 1, -22.62, -0.40, 12.22
