Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 10, smart agent 1, -15.18, -0.40, 0.96
door 5, smart agent 1, -13.74, -0.40, 1.44
door 5, smart agent 1, -13.74, -0.40, 3.34
module node 10, smart agent 1, -15.18, -0.40, 4.02
module node 12, smart agent 1, -21.18, -0.40, 5.74
door 7, smart agent 1, -22.62, -0.40, 6.20
door 7, smart agent 1, -22.62, -0.40, 8.20
door 7, smart agent 1, -22.62, -0.40, 8.22
door 7, smart agent 1, -22.62, -0.40, 10.68
door 7, smart agent 1, -22.62, -0.40, 13.34
module node 13, smart agent 1, -18.18, 2.60, 17.50
door 8, smart agent 1, -18.18, 4.04, 17.98
door 8, smart agent 1, -18.18, 4.04, 19.92
module node 13, smart agent 1, -18.18, 2.60, 20.30
module node 11, smart agent 1, -18.18, -3.40, 22.02
door 6, smart agent 1, -18.18, -4.84, 22.48
door 6, smart agent 1, -18.18, -4.84, 24.04
door 6, smart agent 1, -18.18, -4.84, 24.50
module node 11, smart agent 1, -18.18, -3.40, 26.56
module node 13, smart agent 1, -18.18, 2.60, 28.26
door 8, smart agent 1, -18.18, 4.04, 28.74
door 8, smart agent 1, -18.18, 4.04, 30.28
door 8, smart agent 1, -18.18, 4.04, 30.76
module node 13, smart agent 1, -18.18, 2.60, 32.80
module node 11, smart agent 1, -18.18, -3.40, 34.50
door 6, smart agent 1, -18.18, -4.84, 34.98
door 6, smart agent 1, -18.18, -4.84, 36.52
door 6, smart agent 1, -18.18, -4.84, 37.00
door 6, smart agent 1, -18.18, -4.84, 38.54
door 6, smart agent 1, -18.18, -4.84, 39.02
door 6, smart agent 1, -18.18, -4.84, 40.56
door 6, smart agent 1, -18.18, -4.84, 41.04
door 6, smart agent 1, -18.18, -4.84, 42.58
door 6, smart agent 1, -18.18, -4.84, 43.06
door 6, smart agent 1, -18.18, -4.84, 44.60
door 6, smart agent 1, -18.18, -4.84, 45.08
