Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 3, smart agent 2, -2.12, -2.12, 1.06
module node 12, smart agent 1, -20.51, -0.41, 1.14
door 2, smart agent 2, -3.14, -3.14, 1.54
door 7, smart agent 1, -21.95, -0.41, 1.60
module node 3, smart agent 2, -2.12, -2.12, 2.42
module node 12, smart agent 1, -20.51, -0.41, 2.50
module node 2, smart agent 2, 2.12, -2.12, 3.86
module node 13, smart agent 1, -17.51, 2.59, 4.02
door 1, smart agent 2, 3.14, -3.14, 4.32
door 8, smart agent 1, -17.51, 4.03, 4.50
door 8, smart agent 1, -17.51, 4.03, 4.52
module node 2, smart agent 2, 2.12, -2.12, 5.24
door 8, smart agent 1, -17.51, 4.03, 5.44
module node 13, smart agent 1, -17.51, 2.59, 5.94
module node 5, smart agent 2, 2.12, 2.12, 6.82
door 4, smart agent 2, 3.14, 3.14, 7.30
module node 10, smart agent 1, -14.51, -0.41, 7.44
door 5, smart agent 1, -13.07, -0.41, 7.92
door 5, smart agent 1, -13.07, -0.41, 7.96
door 4, smart agent 2, 3.14, 3.14, 8.84
module node 5, smart agent 2, 2.12, 2.12, 9.34
module node 4, smart agent 2, -2.12, 2.12, 10.86
door 2, smart agent 1, -3.14, -3.14, 11.02
door 3, smart agent 2, -3.14, 3.14, 11.34
door 3, smart agent 2, -3.14, 3.14, 11.36
module node 3, smart agent 1, -2.12, -2.12, 11.42
module node 2, smart agent 1, 2.12, -2.12, 12.88
door 1, smart agent 1, 3.14, -3.14, 13.34
door 1, smart agent 1, 3.14, -3.14, 13.44
module node 2, smart agent 1, 2.12, -2.12, 14.28
door 5, smart agent 2, -13.07, -0.41, 14.64
module node 10, smart agent 2, -14.51, -0.41, 15.04
module node 5, smart agent 1, 2.12, 2.12, 15.86
door 4, smart agent 1, 3.14, 3.14, 16.34
module node 13, smart agent 2, -17.51, 2.59, 16.48
door 8, smart agent 2, -17.51, 4.03, 16.96
door 8, smart agent 2, -17.51, 4.03, 17.06
door 8, smart agent 2, -17.51, 4.03, 17.86
door 4, smart agent 1, 3.14, 3.14, 17.88
module node 13, smart agent 2, -17.51, 2.59, 18.24
module node 5, smart agent 1, 2.12, 2.12, 18.38
module node 12, smart agent 2, -20.51, -0.41, 19.70
module node 4, smart agent 1, -2.12, 2.12, 19.90
door 7, smart agent 2, -21.95, -0.41, 20.18
door 7, smart agent 2, -21.95, -0.41, 20.26
door 3, smart agent 1, -3.14, 3.14, 20.38
door 3, smart agent 1, -3.14, 3.14, 20.40
module node 12, smart agent 2, -20.51, -0.41, 20.94
door 3, smart agent 1, -3.14, 3.14, 21.92
module node 11, smart agent 2, -17.51, -3.41, 22.50
module node 4, smart agent 1, -2.12, 2.12, 22.60
door 6, smart agent 2, -17.51, -4.85, 22.98
module node 3, smart agent 1, -2.12, -2.12, 24.12
door 6, smart agent 2, -17.51, -4.85, 24.52
door 2, smart agent 1, -3.14, -3.14, 24.58
door 2, smart agent 1, -3.14, -3.14, 24.62
door 6, smart agent 2, -17.51, -4.85, 25.00
module node 3, smart agent 1, -2.12, -2.12, 25.36
door 6, smart agent 2, -17.51, -4.85, 26.54
module node 2, smart agent 1, 2.12, -2.12, 26.92
