Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
exit 3, smart agent 35, -62.04, 24.40, 15.76
door 16, smart agent 11, -52.93, 12.40, 15.90
door 32, smart agent 14, -7.91, -8.48, 15.94
exit 1, smart agent 28, 13.05, 42.40, 15.94
door 18, smart agent 13, -25.91, -17.60, 15.96
door 24, smart agent 14, -7.91, -8.60, 16.72
exit 1, smart agent 20, 13.05, 42.40, 16.94
exit 1, smart agent 25, 13.05, 42.40, 16.94
door 24, smart agent 14, -7.91, -8.60, 17.14
door 24, smart agent 14, -7.91, -8.60, 17.56
exit 1, smart agent 29, 13.05, 42.40, 17.56
door 24, smart agent 14, -7.91, -8.60, 17.80
room node 2, smart agent 1, 11.78, 33.55, 17.80
room node 2, smart agent 15, 11.78, 33.55, 18.06
door 24, smart agent 10, -7.91, -8.60, 18.16
door 21, smart agent 12, -25.91, -17.48, 18.58
door 24, smart agent 10, -7.91, -8.60, 18.66
door 32, smart agent 10, -7.91, -8.48, 19.02
door 18, smart agent 12, -25.91, -17.60, 19.46
module node 32, smart agent 11, -61.93, 22.96, 20.20
exit 1, smart agent 1, 13.05, 42.40, 20.42
door 19, smart agent 13, -33.35, -28.04, 20.42
exit 3, smart agent 11, -62.04, 24.40, 20.64
exit 1, smart agent 15, 13.05, 42.40, 20.66
door 30, smart agent 10, -15.35, -7.04, 21.16
door 17, smart agent 13, -33.47, -28.04, 21.26
door 23, smart agent 10, -15.47, -7.04, 21.94
door 23, smart agent 10, -15.47, -7.04, 22.38
door 29, smart agent 14, 7.05, -8.48, 22.60
door 23, smart agent 10, -15.47, -7.04, 22.82
door 29, smart agent 14, 7.05, -8.48, 23.20
door 28, smart agent 14, 7.05, -8.60, 23.84
door 19, smart agent 12, -33.35, -28.04, 23.86
door 28, smart agent 14, 7.05, -8.60, 24.26
door 17, smart agent 12, -33.47, -28.04, 24.68
door 33, smart agent 14, 8.49, 4.96, 28.38
door 33, smart agent 14, 8.49, 4.96, 28.92
door 29, smart agent 10, 7.05, -8.48, 29.78
door 29, smart agent 10, 7.05, -8.48, 30.34
door 28, smart agent 10, 7.05, -8.60, 30.96
door 28, smart agent 10, 7.05, -8.60, 31.40
door 28, smart agent 10, 7.05, -8.60, 31.68
door 16, smart agent 13, -52.93, 12.40, 34.18
door 33, smart agent 10, 8.49, 4.96, 35.74
door 33, smart agent 10, 8.49, 4.96, 36.30
door 16, smart agent 12, -52.93, 12.40, 37.66
room node 2, smart agent 14, 11.78, 33.55, 37.72
module node 32, smart agent 13, -61.93, 22.96, 38.46
exit 3, smart agent 13, -62.04, 24.40, 38.90
exit 1, smart agent 14, 13.05, 42.40, 40.32
module node 32, smart agent 12, -61.93, 22.96, 41.90
exit 3, smart agent 12, -62.04, 24.40, 42.34
room node 2, smart agent 10, 11.78, 33.55, 45.02
exit 1, smart agent 10, 13.05, 42.40, 47.62
