Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 10, smart agent 1, -15.18, -0.40, 0.96
door 5, smart agent 1, -13.74, -0.40, 1.44
door 5, smart agent 1, -13.74, -0.40, 3.48
door 5, smart agent 1, -13.74, -0.40, 5.94
door 5, smart agent 1, -13.74, -0.40, 8.52
door 5, smart agent 1, -13.74, -0.40, 11.04
door 5, smart agent 1, -13.74, -0.40, 13.70
module node 10, smart agent 1, -15.18, -0.40, 16.10
module node 12, smart agent 1, -21.18, -0.40, 17.84
door 7, smart agent 1, -22.62, -0.40, 18.32
door 7, smart agent 1, -22.62, -0.40, 20.38
door 7, smart agent 1, -22.62, -0.40, 22.40
door 7, smart agent 1, -22.62, -0.40, 24.42
door 7, smart agent 1, -22.62, -0.40, 26.44
door 7, smart agent 1, -22.62, -0.40, 28.46
door 7, smart agent 1, -22.62, -0.40, 30.48
door 7, smart agent 1, -22.62, -0.40, 32.50
door 7, smart agent 1, -22.62, -0.40, 34.52
door 7, smart agent 1, -22.62, -0.40, 36.54
