Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 3, smart agent 2, -2.12, -2.12, 0.86
module node 10, smart agent 1, -15.18, -0.40, 0.96
door 2, smart agent 2, -3.14, -3.14, 1.34
door 5, smart agent 1, -13.74, -0.40, 1.44
door 2, smart agent 2, -3.14, -3.14, 1.68
door 2, smart agent 2, -3.14, -3.14, 2.24
door 5, smart agent 1, -13.74, -0.40, 2.24
module node 10, smart agent 1, -15.18, -0.40, 2.84
module node 2, smart agent 2, 2.12, -2.12, 4.36
module node 13, smart agent 1, -18.18, 2.60, 4.40
door 1, smart agent 2, 3.14, -3.14, 4.70
door 8, smart agent 1, -18.18, 4.04, 4.88
door 1, smart agent 2, 3.14, -3.14, 5.10
door 8, smart agent 1, -18.18, 4.04, 5.10
door 1, smart agent 2, 3.14, -3.14, 5.68
door 1, smart agent 2, 3.14, -3.14, 6.04
door 8, smart agent 1, -18.18, 4.04, 6.20
door 1, smart agent 2, 3.14, -3.14, 6.68
module node 13, smart agent 1, -18.18, 2.60, 6.72
door 1, smart agent 2, 3.14, -3.14, 7.32
module node 2, smart agent 2, 2.12, -2.12, 8.04
module node 12, smart agent 1, -21.18, -0.40, 8.28
door 7, smart agent 1, -22.62, -0.40, 8.76
module node 5, smart agent 2, 2.12, 2.12, 9.46
door 7, smart agent 1, -22.62, -0.40, 9.56
door 4, smart agent 2, 3.14, 3.14, 9.80
door 4, smart agent 2, 3.14, 3.14, 10.02
door 7, smart agent 1, -22.62, -0.40, 10.42
door 4, smart agent 2, 3.14, 3.14, 10.48
door 7, smart agent 1, -22.62, -0.40, 10.64
door 4, smart agent 2, 3.14, 3.14, 10.70
door 4, smart agent 2, 3.14, 3.14, 11.30
door 7, smart agent 1, -22.62, -0.40, 11.48
door 4, smart agent 2, 3.14, 3.14, 11.88
module node 12, smart agent 1, -21.18, -0.40, 12.02
door 4, smart agent 2, 3.14, 3.14, 12.50
module node 5, smart agent 2, 2.12, 2.12, 13.08
module node 11, smart agent 1, -18.18, -3.40, 13.48
door 6, smart agent 1, -18.18, -4.84, 13.94
door 6, smart agent 1, -18.18, -4.84, 14.16
module node 4, smart agent 2, -2.12, 2.12, 14.42
door 3, smart agent 2, -3.14, 3.14, 14.82
door 3, smart agent 2, -3.14, 3.14, 15.04
door 6, smart agent 1, -18.18, -4.84, 15.14
door 6, smart agent 1, -18.18, -4.84, 15.36
door 3, smart agent 2, -3.14, 3.14, 15.50
door 3, smart agent 2, -3.14, 3.14, 16.00
door 3, smart agent 2, -3.14, 3.14, 16.52
door 3, smart agent 2, -3.14, 3.14, 17.04
door 3, smart agent 2, -3.14, 3.14, 17.52
module node 10, smart agent 1, -15.18, -0.40, 17.66
door 5, smart agent 1, -13.74, -0.40, 18.14
door 5, smart agent 1, -13.74, -0.40, 18.86
door 5, smart agent 1, -13.74, -0.40, 19.08
module node 3, smart agent 2, -2.12, -2.12, 19.46
door 2, smart agent 2, -3.14, -3.14, 19.86
door 5, smart agent 1, -13.74, -0.40, 19.98
door 2, smart agent 2, -3.14, -3.14, 20.08
door 5, smart agent 1, -13.74, -0.40, 20.20
door 2, smart agent 2, -3.14, -3.14, 20.30
door 5, smart agent 1, -13.74, -0.40, 20.42
door 2, smart agent 2, -3.14, -3.14, 20.52
door 5, smart agent 1, -13.74, -0.40, 20.64
door 2, smart agent 2, -3.14, -3.14, 20.74
door 5, smart agent 1, -13.74, -0.40, 20.86
door 2, smart agent 2, -3.14, -3.14, 20.96
door 5, smart agent 1, -13.74, -0.40, 21.08
door 2, smart agent 2, -3.14, -3.14, 21.18
door 5, smart agent 1, -13.74, -0.40, 21.30
door 2, smart agent 2, -3.14, -3.14, 21.40
door 2, smart agent 2, -3.14, -3.14, 21.62
door 2, smart agent 2, -3.14, -3.14, 21.84
module node 10, smart agent 1, -15.18, -0.40, 22.02
door 2, smart agent 2, -3.14, -3.14, 22.06
door 2, smart agent 2, -3.14, -3.14, 22.28
door 2, smart agent 2, -3.14, -3.14, 22.50
module node 3, smart agent 2, -2.12, -2.12, 23.02
module node 13, smart agent 1, -18.18, 2.60, 23.52
door 8, smart agent 1, -18.18, 4.04, 24.00
door 8, smart agent 1, -18.18, 4.04, 24.22
door 8, smart agent 1, -18.18, 4.04, 24.44
module node 2, smart agent 2, 2.12, -2.12, 24.48
door 8, smart agent 1, -18.18, 4.04, 24.66
door 1, smart agent 2, 3.14, -3.14, 24.82
door 8, smart agent 1, -18.18, 4.04, 24.88
door 1, smart agent 2, 3.14, -3.14, 25.04
door 8, smart agent 1, -18.18, 4.04, 25.10
door 1, smart agent 2, 3.14, -3.14, 25.26
