Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 10, smart agent 1, -15.18, -0.40, 0.96
door 5, smart agent 1, -13.74, -0.40, 1.44
door 5, smart agent 1, -13.74, -0.40, 1.66
door 5, smart agent 1, -13.74, -0.40, 2.90
door 5, smart agent 1, -13.74, -0.40, 3.64
door 5, smart agent 1, -13.74, -0.40, 4.66
module node 10, smart agent 1, -15.18, -0.40, 5.34
module node 13, smart agent 1, -18.18, 2.60, 6.92
door 8, smart agent 1, -18.18, 4.04, 7.40
door 8, smart agent 1, -18.18, 4.04, 8.26
module node 13, smart agent 1, -18.18, 2.60, 8.90
module node 12, smart agent 1, -21.18, -0.40, 10.36
door 7, smart agent 1, -22.62, -0.40, 10.84
door 7, smart agent 1, -22.62, -0.40, 11.06
door 7, smart agent 1, -22.62, -0.40, 12.22
door 7, smart agent 1, -22.62, -0.40, 12.44
door 7, smart agent 1, -22.62, -0.40, 13.58
door 7, smart agent 1, -22.62, -0.40, 13.80
door 7, smart agent 1, -22.62, -0.40, 14.02
door 7, smart agent 1, -22.62, -0.40, 14.24
module node 11, smart agent 1, -18.18, -3.40, 16.54
door 6, smart agent 1, -18.18, -4.84, 16.94
door 6, smart agent 1, -18.18, -4.84, 17.16
door 6, smart agent 1, -18.18, -4.84, 17.38
door 6, smart agent 1, -18.18, -4.84, 17.60
module node 11, smart agent 1, -18.18, -3.40, 17.82
module node 13, smart agent 1, -18.18, 2.60, 19.54
door 8, smart agent 1, -18.18, 4.04, 20.00
door 8, smart agent 1, -18.18, 4.04, 20.22
door 8, smart agent 1, -18.18, 4.04, 20.44
door 8, smart agent 1, -18.18, 4.04, 20.66
door 8, smart agent 1, -18.18, 4.04, 20.88
door 8, smart agent 1, -18.18, 4.04, 21.10
door 8, smart agent 1, -18.18, 4.04, 21.32
door 8, smart agent 1, -18.18, 4.04, 21.54
door 8, smart agent 1, -18.18, 4.04, 21.76
door 8, smart agent 1, -18.18, 4.04, 21.98
door 8, smart agent 1, -18.18, 4.04, 22.20
door 8, smart agent 1, -18.18, 4.04, 22.42
module node 13, smart agent 1, -18.18, 2.60, 23.14
