Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 25, smart agent 10, -15.35, -10.04, 15.34
door 24, smart agent 12, -7.91, -8.60, 15.38
exit 3, smart agent 35, -62.04, 24.40, 15.76
exit 1, smart agent 28, 13.05, 42.40, 15.78
door 24, smart agent 12, -7.91, -8.60, 15.90
door 24, smart agent 14, -7.91, -8.60, 15.90
door 32, smart agent 14, -7.91, -8.48, 15.92
door 16, smart agent 11, -52.93, 12.40, 15.94
door 18, smart agent 13, -25.91, -17.60, 16.04
exit 1, smart agent 25, 13.05, 42.40, 17.02
exit 1, smart agent 20, 13.05, 42.40, 17.12
exit 1, smart agent 29, 13.05, 42.40, 17.60
room node 2, smart agent 1, 11.78, 33.55, 17.86
door 24, smart agent 10, -7.91, -8.60, 18.22
room node 2, smart agent 15, 11.78, 33.55, 18.24
door 24, smart agent 10, -7.91, -8.60, 18.72
door 32, smart agent 10, -7.91, -8.48, 19.08
module node 32, smart agent 11, -61.93, 22.96, 20.24
door 19, smart agent 13, -33.35, -28.04, 20.42
exit 1, smart agent 1, 13.05, 42.40, 20.46
door 29, smart agent 12, 7.05, -8.48, 20.64
exit 3, smart agent 11, -62.04, 24.40, 20.66
door 29, smart agent 14, 7.05, -8.48, 20.78
exit 1, smart agent 15, 13.05, 42.40, 20.86
door 30, smart agent 10, -15.35, -7.04, 21.16
door 17, smart agent 13, -33.47, -28.04, 21.26
door 29, smart agent 14, 7.05, -8.48, 21.34
door 29, smart agent 12, 7.05, -8.48, 21.58
door 28, smart agent 14, 7.05, -8.60, 21.92
door 23, smart agent 10, -15.47, -7.04, 21.96
door 28, smart agent 12, 7.05, -8.60, 22.28
door 23, smart agent 10, -15.47, -7.04, 22.44
door 28, smart agent 14, 7.05, -8.60, 22.52
door 28, smart agent 12, 7.05, -8.60, 22.86
door 23, smart agent 10, -15.47, -7.04, 22.88
door 28, smart agent 12, 7.05, -8.60, 23.22
door 28, smart agent 12, 7.05, -8.60, 23.48
door 33, smart agent 14, 8.49, 4.96, 26.64
door 33, smart agent 14, 8.49, 4.96, 27.22
door 33, smart agent 12, 8.49, 4.96, 27.58
door 33, smart agent 12, 8.49, 4.96, 28.18
door 29, smart agent 10, 7.05, -8.48, 29.78
door 28, smart agent 10, 7.05, -8.60, 30.56
door 28, smart agent 10, 7.05, -8.60, 30.90
door 28, smart agent 10, 7.05, -8.60, 31.34
door 28, smart agent 10, 7.05, -8.60, 31.60
door 16, smart agent 13, -52.93, 12.40, 34.30
door 33, smart agent 10, 8.49, 4.96, 35.74
door 33, smart agent 10, 8.49, 4.96, 36.30
room node 2, smart agent 14, 11.78, 33.55, 36.34
room node 2, smart agent 12, 11.78, 33.55, 36.84
module node 32, smart agent 13, -61.93, 22.96, 38.56
exit 3, smart agent 13, -62.04, 24.40, 39.00
exit 1, smart agent 14, 13.05, 42.40, 39.12
exit 1, smart agent 12, 13.05, 42.40, 39.40
room node 2, smart agent 10, 11.78, 33.55, 45.12
exit 1, smart agent 10, 13.05, 42.40, 47.72
